Date,Symbols,Close,High,Low,Open,Volume
2022-04-20,TSLA,977.2,1034.0,975.2501,1030.0,23570442
2022-04-20,MSFT,286.36,289.7,285.3702,289.4,22906667
2022-04-20,V,217.79,220.8187,217.39,218.66,7178476
2022-04-20,MA,365.29,371.89,363.87,366.66,3377333
2022-04-19,AMZN,3162.31,3172.98,3031.01,3040.59,2746321
2022-04-19,AAPL,167.4,167.82,163.91,165.02,67723833
2022-04-19,GOOGL,2600.18,2606.66,2539.99,2553.83,1324488
2022-04-19,FB,217.31,218.4299,209.0,210.52,20089871
2022-04-19,MRNA,152.72,153.67,147.23,151.77,6561358
2022-04-19,BA,185.98,187.61,180.28,180.36,7485607
2022-04-19,TSLA,1028.15,1034.94,995.325,1005.06,16615944
2022-04-19,MSFT,285.3,286.17,278.41,279.38,22297720
2022-04-19,V,215.7,216.51,212.44,213.1,5028806
2022-04-19,MA,363.87,364.67,356.07,356.81,2999255
2022-04-18,AMZN,3055.7,3080.79,3005.01,3030.47,2325676
2022-04-18,AAPL,165.07,166.5984,163.57,163.92,69023941
2022-04-18,GOOGL,2553.53,2564.25,2523.64,2540.0,1040433
2022-04-18,FB,210.77,213.38,208.3,210.0,16580792
2022-04-18,MRNA,154.75,165.8899,154.27,165.0,4826017
2022-04-18,BA,179.85,182.46,178.55,181.45,5042585
2022-04-18,TSLA,1004.29,1014.92,973.41,989.03,17238407
2022-04-18,MSFT,280.52,282.46,278.34,278.91,20778000
2022-04-18,V,213.17,215.8319,211.52,211.67,4744430
2022-04-18,MA,356.8,360.76,353.22,353.99,1871358
2022-04-14,AMZN,3034.13,3117.94,3029.435,3107.8,2579907
2022-04-14,AAPL,165.29,171.27,165.04,170.62,75329376
2022-04-14,GOOGL,2534.6,2609.59,2532.02,2609.59,1579899
2022-04-14,FB,210.18,214.99,210.0,214.89,18379455
2022-04-14,MRNA,165.49,170.75,164.85,168.59,4348281
2022-04-14,BA,181.94,185.54,181.64,182.75,5144620
2022-04-14,TSLA,985.0,1012.7099,982.19,999.29,19474135
2022-04-14,MSFT,279.83,288.305,279.32,288.09,28221607
2022-04-14,V,212.79,215.95,212.53,214.27,8191575
2022-04-14,MA,357.82,362.95,356.87,357.18,3359062
2022-04-13,AMZN,3110.82,3120.5,2992.0,3000.37,2669544
2022-04-13,AAPL,170.4,171.04,166.77,167.39,70618925
2022-04-13,GOOGL,2597.88,2606.68,2554.825,2560.0,1396362
2022-04-13,FB,214.99,216.61,211.33,211.82,19231816
2022-04-13,MRNA,169.66,172.46,155.69,158.37,6735280
2022-04-13,BA,182.87,183.46,176.96,176.96,7399856
2022-04-13,TSLA,1022.37,1026.24,973.097,981.075,18373737
2022-04-13,MSFT,287.62,288.58,281.3,282.73,21907176
2022-04-13,V,213.27,213.85,207.171,210.43,8052883
2022-04-13,MA,355.14,357.0,342.87,344.41,3048528
2022-04-12,AMZN,3015.75,3101.98,3007.66,3073.85,2758872
2022-04-12,AAPL,167.66,169.87,166.64,168.02,79265181
2022-04-12,GOOGL,2554.29,2632.0,2535.7797,2632.0,1635535
2022-04-12,FB,214.14,222.03,213.13,220.235,20128827
2022-04-12,MRNA,159.5,164.7784,157.0,158.99,5040817
2022-04-12,BA,176.28,178.5,174.53,175.5,6125106
2022-04-12,TSLA,986.95,1021.1921,976.6001,997.64,21992032
2022-04-12,MSFT,282.06,290.739,280.49,289.235,30966721
2022-04-12,V,211.4,216.99,210.7,216.5,7446590
2022-04-12,MA,345.8,354.48,344.48,350.0,4038522
2022-04-11,AMZN,3022.44,3082.7299,3010.69,3054.26,2605617
2022-04-11,AAPL,165.75,169.03,165.5,168.71,72246706
2022-04-11,GOOGL,2576.47,2641.85,2573.37,2636.47,1844153
2022-04-11,FB,216.46,220.61,215.2198,218.42,20516586
2022-04-11,MRNA,160.0,163.35,152.1,156.15,5226721
2022-04-11,BA,175.03,179.67,173.4,173.84,6001124
2022-04-11,TSLA,975.93,1008.4681,974.64,980.4,19785735
2022-04-11,MSFT,285.26,292.61,285.0,291.79,34569264
2022-04-11,V,214.75,217.3,213.41,215.25,6942735
2022-04-11,MA,347.37,351.5,345.8191,350.64,1809207
2022-04-08,AMZN,3089.21,3147.37,3084.615,3135.0,2300083
2022-04-08,AAPL,170.09,171.78,169.2,171.78,76575508
2022-04-08,GOOGL,2665.75,2713.4,2659.31,2711.67,1257140
2022-04-08,FB,222.33,225.13,220.0283,222.38,18375711
2022-04-08,MRNA,160.84,165.18,156.6,156.79,5456457
2022-04-08,BA,175.2,178.13,174.24,176.54,6524064
2022-04-08,TSLA,1025.49,1048.44,1022.435,1043.21,18337896
2022-04-08,MSFT,296.97,301.12,296.28,300.44,24361917
2022-04-08,V,216.98,219.405,213.08,214.81,5438734
2022-04-08,MA,352.27,355.89,345.645,347.3,2235107
2022-04-07,AMZN,3155.69,3201.58,3090.23,3168.0,3406839
2022-04-07,AAPL,172.14,173.36,169.85,171.16,77594650
2022-04-07,GOOGL,2717.77,2743.29,2684.5479,2720.2,1311680
2022-04-07,FB,222.95,225.52,218.56,223.93,21037187
2022-04-07,MRNA,159.0,159.7742,151.39,153.13,5726253
2022-04-07,BA,177.97,178.66,173.87,178.13,7517791
2022-04-07,TSLA,1057.26,1076.59,1021.5401,1052.39,26482353
2022-04-07,MSFT,301.37,303.65,296.35,296.66,31411155
2022-04-07,V,216.15,218.68,213.68,218.31,6995062
2022-04-07,MA,349.55,352.9,345.805,351.18,2848450
2022-04-06,AMZN,3175.12,3244.0,3145.09,3233.01,3952788
2022-04-06,AAPL,171.83,173.63,170.13,172.36,89058782
2022-04-06,GOOGL,2730.96,2787.21,2710.34,2775.0,1623424
2022-04-06,FB,223.3,228.9899,221.405,226.91,28995080
2022-04-06,MRNA,154.62,161.64,150.705,157.48,7409789
2022-04-06,BA,178.72,180.57,176.5802,180.4,8173868
2022-04-06,TSLA,1045.76,1079.0,1027.7,1073.47,29782845
2022-04-06,MSFT,299.5,307.0,296.71,305.19,40110372
2022-04-06,V,219.01,222.87,218.62,222.78,7430023
2022-04-06,MA,353.06,356.59,349.1,355.98,3869887
2022-04-05,AMZN,3281.1,3362.21,3265.3201,3354.83,2686428
2022-04-05,AAPL,175.06,178.3,174.415,177.5,73401786
2022-04-05,GOOGL,2811.82,2859.81,2807.65,2857.38,1070906
2022-04-05,FB,231.84,236.86,231.02,234.08,29727181
2022-04-05,MRNA,162.05,172.395,160.43,169.25,6652953
2022-04-05,BA,182.65,192.35,182.52,189.7,9371632
2022-04-05,TSLA,1091.26,1152.87,1087.3,1136.3,26691673
2022-04-05,MSFT,310.88,314.865,309.87,313.27,23156719
2022-04-05,V,226.09,228.99,225.31,226.83,4657961
2022-04-05,MA,362.82,367.12,361.43,362.81,2218988
2022-04-04,AMZN,3366.93,3367.89,3264.11,3282.5,2500398
2022-04-04,AAPL,178.44,178.49,174.44,174.57,76545983
2022-04-04,GOOGL,2859.43,2874.24,2806.21,2807.17,1298542
2022-04-04,FB,233.89,234.351,225.86,225.98,28100826
2022-04-04,MRNA,172.54,180.87,171.07,177.24,5915128
2022-04-04,BA,191.18,191.8448,186.91,190.02,7799600
2022-04-04,TSLA,1145.45,1149.91,1072.53,1089.38,27392567
2022-04-04,MSFT,314.97,315.11,309.71,310.09,24335868
2022-04-04,V,227.74,229.24,224.96,225.76,8521645
2022-04-04,MA,366.4,369.25,362.65,363.75,3032844
2022-04-01,AMZN,3271.2,3316.54,3246.39,3282.99,2854475
2022-04-01,AAPL,174.31,174.88,171.94,174.03,78751328
2022-04-01,GOOGL,2803.01,2809.415,2766.15,2790.0,1297072
2022-04-01,FB,224.85,227.28,222.7,224.55,19544758
2022-04-01,MRNA,176.59,179.03,170.6,173.35,4913716
2022-04-01,BA,190.76,192.616,188.78,192.58,4862109
2022-04-01,TSLA,1084.59,1094.75,1066.64,1081.15,18087741
2022-04-01,MSFT,309.42,310.13,305.54,309.37,27110529
2022-04-01,V,226.36,226.63,222.23,223.08,6559565
2022-04-01,MA,363.47,367.38,357.67,358.72,3812194
2022-03-31,AMZN,3259.95,3329.9,3259.07,3328.895,2998289
2022-03-31,AAPL,174.61,178.03,174.4,177.84,103049285
2022-03-31,GOOGL,2781.35,2842.155,2780.49,2841.06,1876236
2022-03-31,FB,222.36,228.49,222.26,228.45,24192266
2022-03-31,MRNA,172.26,178.4371,171.11,175.22,5683499
2022-03-31,BA,191.5,197.5799,191.45,195.0,6447933
2022-03-31,TSLA,1077.6,1103.1399,1076.641,1094.57,16330919
2022-03-31,MSFT,308.31,315.14,307.89,313.9,33422070
2022-03-31,V,221.77,225.92,220.44,223.91,10759520
2022-03-31,MA,356.88,363.62,356.86,359.08,4101509
2022-03-30,AMZN,3326.02,3379.01,3310.0,3370.19,2808363
2022-03-30,AAPL,177.77,179.61,176.7,178.55,92633154
2022-03-30,GOOGL,2838.77,2854.4063,2832.0,2849.2,994238
2022-03-30,FB,227.85,231.151,226.71,228.91,25588046
2022-03-30,MRNA,174.92,187.7099,172.77,182.57,7029003
2022-03-30,BA,194.91,197.45,191.36,192.32,9959326
2022-03-30,TSLA,1093.99,1113.95,1084.0,1091.17,19955002
2022-03-30,MSFT,313.86,315.95,311.58,313.76,28163555
2022-03-30,V,223.95,226.16,222.73,225.84,7084039
2022-03-30,MA,361.74,367.77,359.12,363.51,2617884
2022-03-29,AMZN,3386.3,3416.63,3357.37,3407.68,3307680
2022-03-29,AAPL,178.96,179.01,176.34,176.69,100589440
2022-03-29,GOOGL,2850.11,2875.87,2840.765,2852.95,1715851
2022-03-29,FB,229.86,230.89,225.29,226.07,31417857
2022-03-29,MRNA,180.64,182.1,171.03,174.07,7226269
2022-03-29,BA,193.8,196.36,191.2,191.62,8438704
2022-03-29,TSLA,1099.57,1114.77,1073.11,1107.99,24538273
2022-03-29,MSFT,315.41,315.82,309.05,313.91,30393403
2022-03-29,V,228.12,228.81,223.78,224.84,8032486
2022-03-29,MA,367.04,370.25,356.61,358.22,5520281
2022-03-28,AMZN,3379.81,3380.75,3298.0,3299.5,2992691
2022-03-28,AAPL,175.6,175.73,172.0,172.17,90371916
2022-03-28,GOOGL,2829.11,2840.05,2796.225,2818.01,1752463
2022-03-28,FB,223.59,224.04,219.54,222.13,26224141
2022-03-28,MRNA,173.08,174.45,165.8,167.37,6437419
2022-03-28,BA,188.16,189.26,184.47,188.43,6904146
2022-03-28,TSLA,1091.84,1097.8799,1053.6,1065.1,34168693
2022-03-28,MSFT,310.7,310.8,304.33,304.33,29578188
2022-03-28,V,220.77,220.98,217.51,218.5,4316817
2022-03-28,MA,350.0,350.07,343.05,348.03,3138968
2022-03-25,AMZN,3295.47,3307.37,3245.0,3280.0,2454275
2022-03-25,AAPL,174.72,175.28,172.75,173.88,80546156
2022-03-25,GOOGL,2833.46,2840.7,2794.75,2838.32,1207154
2022-03-25,FB,221.82,225.5,218.8901,220.51,40039026
2022-03-25,MRNA,165.92,179.19,163.031,178.25,8292801
2022-03-25,BA,188.95,191.7,186.93,187.76,6370952
2022-03-25,TSLA,1010.64,1021.7999,997.3201,1008.0,20677182
2022-03-25,MSFT,303.68,305.5,299.2855,305.23,22566453
2022-03-25,V,218.43,218.93,215.6875,218.42,5052523
2022-03-25,MA,348.54,351.05,345.17,349.92,2177423
2022-03-24,AMZN,3272.99,3282.37,3201.0,3274.99,2839903
2022-03-24,AAPL,174.07,174.14,170.21,171.06,90131418
2022-03-24,GOOGL,2831.44,2832.375,2755.01,2784.0,1319828
2022-03-24,FB,219.57,220.67,214.79,215.0,31502314
2022-03-24,MRNA,179.68,181.86,172.35,175.84,6317254
2022-03-24,BA,189.05,189.19,184.72,186.35,7094360
2022-03-24,TSLA,1013.92,1024.49,988.8,1009.73,22973626
2022-03-24,MSFT,304.1,304.2,298.315,299.14,24484456
2022-03-24,V,217.31,217.66,214.0,214.99,5486991
2022-03-24,MA,348.87,348.97,340.23,341.78,2486367
2022-03-23,AMZN,3268.16,3327.4,3253.74,3274.1,2790593
2022-03-23,AAPL,170.21,172.64,167.65,167.99,98062674
2022-03-23,GOOGL,2765.51,2791.77,2756.7,2774.05,1257670
2022-03-23,FB,213.46,216.7988,212.16,213.455,23717321
2022-03-23,MRNA,178.73,185.75,176.8,184.66,7317214
2022-03-23,BA,186.04,190.16,185.03,189.67,8297782
2022-03-23,TSLA,999.11,1040.7,976.4,979.94,40225383
2022-03-23,MSFT,299.49,303.23,297.7201,300.51,25715377
2022-03-23,V,214.68,217.285,214.2,215.3,6007963
2022-03-23,MA,341.71,346.25,341.28,342.92,2531509
2022-03-22,AMZN,3297.78,3323.34,3233.98,3236.11,3204306
2022-03-22,AAPL,168.82,169.42,164.91,165.51,81532007
2022-03-22,GOOGL,2797.36,2821.0,2722.03,2722.03,1774777
2022-03-22,FB,216.65,219.46,210.18,211.37,31998799
2022-03-22,MRNA,186.72,188.0,168.18,175.38,8568006
2022-03-22,BA,191.04,192.8629,184.52,185.24,14378472
2022-03-22,TSLA,993.98,997.86,921.75,930.0,35289519
2022-03-22,MSFT,304.06,305.0,298.77,299.8,27599689
2022-03-22,V,218.47,219.57,217.175,217.84,6259942
2022-03-22,MA,349.05,353.43,345.03,346.3,4676550
2022-03-21,AMZN,3229.83,3261.68,3191.06,3222.415,3326876
2022-03-21,AAPL,165.38,166.35,163.015,163.51,95811352
2022-03-21,GOOGL,2722.03,2741.0,2681.845,2723.27,1341584
2022-03-21,FB,211.49,214.71,207.63,214.5,30142338
2022-03-21,MRNA,175.38,182.6,172.44,179.91,6015551
2022-03-21,BA,185.9,187.265,180.61,184.4,27369582
2022-03-21,TSLA,921.16,942.85,907.09,914.98,27327216
2022-03-21,MSFT,299.16,300.14,294.9,298.89,28351245
2022-03-21,V,217.04,218.055,214.55,216.34,6101456
2022-03-21,MA,345.1,349.51,342.02,345.54,6062337
2022-03-18,AMZN,3225.01,3231.88,3120.22,3136.26,5148138
2022-03-18,AAPL,163.98,164.48,159.76,160.51,123511692
2022-03-18,GOOGL,2722.51,2724.88,2645.165,2668.49,2228345
2022-03-18,FB,216.49,216.8,206.0,206.7,52127982
2022-03-18,MRNA,178.93,180.8,170.1,171.58,12529400
2022-03-18,BA,192.83,193.38,190.1,192.07,12849575
2022-03-18,TSLA,905.39,907.85,867.39,874.49,33471397
2022-03-18,MSFT,300.43,301.0,292.73,295.37,43390625
2022-03-18,V,219.11,219.26,210.29,211.7,14620818
2022-03-18,MA,349.6,352.25,342.02,346.22,6800253
2022-03-17,AMZN,3144.78,3149.97,3042.8,3052.81,3646742
2022-03-17,AAPL,160.62,161.0,157.63,158.61,75615376
2022-03-17,GOOGL,2676.78,2681.608,2643.7,2662.98,1413196
2022-03-17,FB,207.84,208.04,201.11,201.7,29499681
2022-03-17,MRNA,168.26,172.1369,160.66,167.75,7786219
2022-03-17,BA,190.19,190.24,185.27,186.36,8126616
2022-03-17,TSLA,871.6,875.0,825.7178,830.99,22194324
2022-03-17,MSFT,295.22,295.61,289.37,293.29,30816633
2022-03-17,V,213.45,213.54,208.72,209.93,6668467
2022-03-17,MA,345.96,346.4,339.28,341.13,3248721
2022-03-16,AMZN,3062.08,3063.0,2947.07,2970.0,4247884
2022-03-16,AAPL,159.59,160.0,154.46,157.05,102300157
2022-03-16,GOOGL,2665.61,2666.66,2574.69,2614.66,1778849
2022-03-16,FB,203.63,203.73,194.52,194.7,40640264
2022-03-16,MRNA,169.36,169.8,149.67,150.0,14087382
2022-03-16,BA,188.99,189.6,182.3,183.39,12077525
2022-03-16,TSLA,840.23,842.0,802.2601,809.0,28009607
2022-03-16,MSFT,294.39,294.57,283.2,289.11,37826329
2022-03-16,V,211.87,213.665,207.0,210.0,9232292
2022-03-16,MA,344.2,350.45,336.21,341.52,4346774
2022-03-15,AMZN,2947.33,2959.7,2840.0,2857.0,3779230
2022-03-15,AAPL,155.09,155.57,150.38,150.9,92964302
2022-03-15,GOOGL,2583.96,2597.09,2514.41,2539.52,1545976
2022-03-15,FB,192.03,192.28,185.911,190.8,31721682
2022-03-15,MRNA,148.12,158.0,141.75,156.27,13191470
2022-03-15,BA,179.89,180.5,175.6,176.3,8051498
2022-03-15,TSLA,801.89,805.57,756.57,775.27,22280381
2022-03-15,MSFT,287.15,287.82,278.725,280.35,34245085
2022-03-15,V,206.14,206.41,201.4,202.09,8277668
2022-03-15,MA,334.54,337.91,330.75,331.96,3744090
2022-03-14,AMZN,2837.06,2949.0,2817.68,2919.62,3704305
2022-03-14,AAPL,150.62,154.12,150.1,151.45,108732111
2022-03-14,GOOGL,2519.02,2608.18,2505.5,2605.0,1940563
2022-03-14,FB,186.63,192.29,185.82,187.03,31010462
2022-03-14,MRNA,150.07,166.75,139.73,140.2,22841078
2022-03-14,BA,175.52,178.2289,172.57,175.88,8138882
2022-03-14,TSLA,766.37,800.7,756.04,780.61,23717421
2022-03-14,MSFT,276.44,285.3992,275.82,280.34,30660747
2022-03-14,V,200.33,204.43,198.16,198.42,7994657
2022-03-14,MA,328.13,336.41,326.81,328.64,4128607
2022-03-11,AMZN,2910.49,2993.5,2907.38,2991.49,3445028
2022-03-11,AAPL,154.73,159.28,154.5,158.93,96970102
2022-03-11,GOOGL,2597.41,2675.91,2592.63,2669.77,1576322
2022-03-11,FB,187.61,193.56,186.67,192.635,34694534
2022-03-11,MRNA,138.2,145.8,138.0,140.75,5356440
2022-03-11,BA,176.23,184.86,175.95,183.59,9373598
2022-03-11,TSLA,795.35,843.802,793.77,840.197,22345722
2022-03-11,MSFT,280.07,289.51,279.43,287.96,27209330
2022-03-11,V,196.71,200.84,196.46,200.75,5432099
2022-03-11,MA,324.34,330.51,323.58,329.57,2991920
2022-03-10,AMZN,2936.35,2973.485,2879.56,2913.7,6753145
2022-03-10,AAPL,158.52,160.39,155.98,160.2,105342033
2022-03-10,GOOGL,2648.59,2665.435,2618.25,2625.32,1355070
2022-03-10,FB,195.21,196.28,191.068,194.84,24852975
2022-03-10,MRNA,139.52,140.83,135.85,139.51,5557146
2022-03-10,BA,178.39,182.02,175.39,175.76,8364100
2022-03-10,TSLA,838.3,854.45,810.3601,851.45,19549548
2022-03-10,MSFT,285.59,286.6,280.58,283.02,30628012
2022-03-10,V,197.97,199.94,196.3,196.9,7061604
2022-03-10,MA,324.14,325.67,319.31,321.49,3776519
2022-03-09,AMZN,2785.58,2805.0,2736.56,2790.0,4132833
2022-03-09,AAPL,162.95,163.41,159.41,161.475,91454905
2022-03-09,GOOGL,2668.4,2674.71,2598.01,2625.0,1851270
2022-03-09,FB,198.5,199.1,193.92,195.74,31894695
2022-03-09,MRNA,142.49,145.28,132.05,132.075,9533949
2022-03-09,BA,178.56,182.87,177.41,179.8,10062148
2022-03-09,TSLA,858.97,860.56,832.01,839.48,19727993
2022-03-09,MSFT,288.5,289.6,280.78,283.44,35204480
2022-03-09,V,199.76,200.5,195.24,196.5,8457627
2022-03-09,MA,327.68,328.99,320.66,322.7,4021634
2022-03-08,AMZN,2720.29,2813.99,2671.45,2733.67,4583129
2022-03-08,AAPL,157.44,162.88,155.8,158.82,131148280
2022-03-08,GOOGL,2542.09,2625.0,2513.4937,2525.0,2021355
2022-03-08,FB,190.29,196.7,186.11,187.85,37508149
2022-03-08,MRNA,129.28,136.96,122.01,125.0,6675723
2022-03-08,BA,173.8,180.82,167.58,169.73,13715459
2022-03-08,TSLA,824.4,849.99,782.17,795.53,26799702
2022-03-08,MSFT,275.85,283.96,270.0,277.8,48159475
2022-03-08,V,191.71,196.42,186.67,190.01,11070893
2022-03-08,MA,313.89,324.28,305.18,310.96,5055207
2022-03-07,AMZN,2749.06,2921.89,2748.33,2908.87,4346693
2022-03-07,AAPL,159.3,165.02,159.04,163.36,96418845
2022-03-07,GOOGL,2527.57,2634.7,2525.9,2629.76,2255647
2022-03-07,FB,187.47,200.89,187.28,200.79,38560609
2022-03-07,MRNA,126.46,138.4,126.28,135.12,6177210
2022-03-07,BA,169.17,182.72,169.06,181.03,12847456
2022-03-07,TSLA,804.58,866.14,804.57,856.3,24164724
2022-03-07,MSFT,278.91,289.69,278.53,288.53,43157178
2022-03-07,V,190.7,200.18,190.045,199.84,13412350
2022-03-07,MA,312.49,329.34,311.68,329.12,6883804
2022-03-04,AMZN,2912.82,2957.0,2876.14,2943.18,3049156
2022-03-04,AAPL,163.17,165.55,162.1,164.49,83819592
2022-03-04,GOOGL,2638.13,2677.03,2606.75,2658.55,1522532
2022-03-04,FB,200.06,205.89,198.79,202.37,32146264
2022-03-04,MRNA,136.46,143.91,135.91,140.82,5507946
2022-03-04,BA,180.84,188.3203,178.97,187.37,13104580
2022-03-04,TSLA,838.29,855.65,825.1609,849.1,22393287
2022-03-04,MSFT,289.86,295.66,287.165,294.29,32369655
2022-03-04,V,200.29,206.37,196.86,205.0,10914620
2022-03-04,MA,330.3,338.36,323.55,336.43,4677880
2022-03-03,AMZN,2957.97,3078.58,2937.12,3070.63,3259860
2022-03-03,AAPL,166.23,168.91,165.55,168.47,76678441
2022-03-03,GOOGL,2677.99,2728.7899,2660.51,2720.2,1230162
2022-03-03,FB,202.97,209.08,201.42,209.015,27263524
2022-03-03,MRNA,141.52,149.232,139.53,147.9,4623191
2022-03-03,BA,188.85,198.5,188.71,197.94,12424491
2022-03-03,TSLA,839.29,886.439,832.6001,878.77,20541169
2022-03-03,MSFT,295.92,303.13,294.05,302.89,27314469
2022-03-03,V,207.23,211.5,206.56,210.55,8610028
2022-03-03,MA,340.52,349.02,340.23,347.15,3981424
2022-03-02,AMZN,3041.05,3059.99,2975.0,3018.15,2366736
2022-03-02,AAPL,166.56,167.36,162.95,164.39,79724750
2022-03-02,GOOGL,2691.43,2705.25,2661.4308,2692.56,1175990
2022-03-02,FB,208.11,209.15,202.02,204.62,29452147
2022-03-02,MRNA,147.86,150.57,140.44,149.44,5393578
2022-03-02,BA,197.81,199.85,194.6413,196.27,7463406
2022-03-02,TSLA,879.89,886.48,844.2721,872.13,24881146
2022-03-02,MSFT,300.19,301.47,293.698,295.36,31873007
2022-03-02,V,208.48,210.54,206.19,206.9,8865706
2022-03-02,MA,343.61,347.84,338.22,342.48,5004826
2022-03-01,AMZN,3022.84,3081.98,2999.54,3054.65,2243679
2022-03-01,AAPL,163.2,166.6,161.97,164.695,83474425
2022-03-01,GOOGL,2681.23,2725.11,2664.37,2697.57,1324768
2022-03-01,FB,203.49,211.7517,202.22,209.87,27094902
2022-03-01,MRNA,149.52,156.3793,147.92,152.48,4842243
2022-03-01,BA,194.91,203.5,192.93,203.11,11799494
2022-03-01,TSLA,864.37,889.88,853.78,869.68,24922287
2022-03-01,MSFT,294.95,299.97,292.15,296.4,31217778
2022-03-01,V,208.97,215.15,207.28,214.48,9317829
2022-03-01,MA,344.0,361.08,340.75,357.35,5902349
2022-02-28,AMZN,3071.26,3089.0,3017.0,3048.5,2884171
2022-02-28,AAPL,165.12,165.42,162.43,163.06,95056629
2022-02-28,GOOGL,2701.14,2715.03,2651.845,2661.0,1943221
2022-02-28,FB,211.03,213.1508,206.83,207.675,34239803
2022-02-28,MRNA,153.6,155.47,147.44,150.98,6601723
2022-02-28,BA,205.34,207.31,196.75,198.58,9859273
2022-02-28,TSLA,870.43,876.86,814.7075,815.01,33002289
2022-02-28,MSFT,298.79,299.14,293.0,294.31,34627457
2022-02-28,V,216.12,218.65,213.24,216.0,8409382
2022-02-28,MA,360.32,364.85,355.16,361.69,4959310
2022-02-25,AMZN,3075.77,3079.8,2984.27,3011.0,3119768
2022-02-25,AAPL,164.85,165.12,160.8738,163.84,91974222
2022-02-25,GOOGL,2689.19,2705.43,2635.03,2671.04,1820299
2022-02-25,FB,210.48,211.32,203.18,204.94,37627551
2022-02-25,MRNA,151.33,156.19,147.01,156.02,7818013
2022-02-25,BA,201.48,204.07,199.1006,201.09,8730302
2022-02-25,TSLA,809.87,819.5,782.4005,809.23,25355921
2022-02-25,MSFT,297.31,297.63,291.655,295.14,32546721
2022-02-25,V,219.27,220.68,214.25,217.29,8463568
2022-02-25,MA,368.58,372.07,361.2,366.71,3823246
2022-02-24,AMZN,3027.16,3034.98,2790.0,2796.75,5039288
2022-02-24,AAPL,162.74,162.85,152.0,152.58,141147540
2022-02-24,GOOGL,2653.82,2660.0,2499.065,2499.065,2722754
2022-02-24,FB,207.6,208.35,190.22,191.06,49957167
2022-02-24,MRNA,156.23,156.42,138.12,139.865,17396035
2022-02-24,BA,198.43,198.855,186.88,189.29,12207625
2022-02-24,TSLA,800.77,802.48,700.0,700.39,45107425
2022-02-24,MSFT,294.59,295.16,271.52,272.51,56989686
2022-02-24,V,217.3,217.8626,201.45,203.37,13463411
2022-02-24,MA,368.87,370.03,340.84,345.46,7435276
2022-02-23,AMZN,2896.54,3035.26,2893.02,3033.01,3212178
2022-02-23,AAPL,160.07,166.15,159.75,165.54,90009247
2022-02-23,GOOGL,2551.76,2641.02,2550.55,2632.97,1639301
2022-02-23,FB,198.45,206.94,198.05,204.16,44481359
2022-02-23,MRNA,135.73,145.719,134.0,145.17,7822328
2022-02-23,BA,196.42,203.2499,195.91,201.13,7326312
2022-02-23,TSLA,764.04,835.2997,760.56,830.43,31752336
2022-02-23,MSFT,280.27,291.7,280.1,290.18,37811167
2022-02-23,V,215.95,224.28,215.42,222.84,8669920
2022-02-23,MA,360.73,373.04,359.63,371.45,3807727
2022-02-22,AMZN,3003.95,3059.65,2969.71,3009.57,3306412
2022-02-22,AAPL,164.32,166.69,162.15,164.98,91162758
2022-02-22,GOOGL,2596.27,2643.605,2564.465,2596.7618,2249537
2022-02-22,FB,202.08,207.48,200.06,202.34,39852391
2022-02-22,MRNA,144.97,151.2,141.86,142.26,6637701
2022-02-22,BA,198.74,206.9,197.82,205.0,10382141
2022-02-22,TSLA,821.53,856.7338,801.1001,834.13,27762734
2022-02-22,MSFT,287.72,291.54,284.5,285.0,41736117
2022-02-22,V,221.32,224.34,219.92,221.02,9928821
2022-02-22,MA,367.78,373.8,363.29,364.49,3903303
2022-02-18,AMZN,3052.03,3109.99,3017.86,3109.99,3180205
2022-02-18,AAPL,167.3,170.5413,166.19,169.82,82772674
2022-02-18,GOOGL,2608.06,2681.3999,2603.93,2669.34,2280972
2022-02-18,FB,206.16,210.75,205.18,209.39,37128438
2022-02-18,MRNA,145.74,151.4561,141.31,147.55,5457144
2022-02-18,BA,209.03,214.7288,208.6,212.56,6973602
2022-02-18,TSLA,856.98,886.87,837.61,886.0,22833947
2022-02-18,MSFT,287.93,293.86,286.305,293.05,34264008
2022-02-18,V,222.69,225.74,221.84,224.6,8121159
2022-02-18,MA,369.44,374.29,368.49,373.99,4089493
2022-02-17,AMZN,3093.05,3206.975,3090.0,3162.92,3201625
2022-02-17,AAPL,168.88,171.91,168.47,171.03,69589344
2022-02-17,GOOGL,2650.78,2742.2699,2649.57,2724.86,1947475
2022-02-17,FB,207.71,217.5,207.1601,214.02,38747533
2022-02-17,MRNA,146.36,154.66,145.28,150.2,6182300
2022-02-17,BA,213.58,218.5799,212.67,218.47,6176575
2022-02-17,TSLA,876.35,918.4999,874.1,913.26,18392806
2022-02-17,MSFT,290.73,296.8,290.0,296.36,32461580
2022-02-17,V,224.61,228.81,224.17,228.4,8131174
2022-02-17,MA,373.18,380.76,371.65,378.08,3978008
2022-02-16,AMZN,3162.01,3176.68,3094.69,3115.81,2635214
2022-02-16,AAPL,172.55,173.34,170.05,171.85,61177398
2022-02-16,GOOGL,2754.76,2761.72,2698.475,2732.93,1251065
2022-02-16,FB,216.54,217.46,212.36,212.41,45817457
2022-02-16,MRNA,151.81,152.39,144.5,147.62,5536027
2022-02-16,BA,218.93,219.68,215.28,216.1,5698917
2022-02-16,TSLA,923.39,926.4299,901.21,914.05,17098132
2022-02-16,MSFT,299.5,300.87,293.68,298.365,29982121
